Path,Line Coverage,Function Coverage,Region Coverage
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_floating_point.hpp,0.00% (0/148),0.00% (0/4),0.00% (0/512)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,0.00% (0/53),0.00% (0/6),0.00% (0/196)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv6_address.hpp,0.00% (0/253),0.00% (0/18),0.00% (0/647)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_number.hpp,0.00% (0/220),0.00% (0/6),0.00% (0/1070)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_number_or_timespan.hpp,0.00% (0/85),0.00% (0/7),0.00% (0/166)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_signed_integer.hpp,0.00% (0/92),0.00% (0/2),0.00% (0/578)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_string.hpp,0.00% (0/68),0.00% (0/3),0.00% (0/324)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_timespan.hpp,0.00% (0/51),0.00% (0/3),0.00% (0/252)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_unsigned_integer.hpp,0.00% (0/58),0.00% (0/2),0.00% (0/309)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_uri.hpp,0.00% (0/181),0.00% (0/14),0.00% (0/1130)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/sub_ascii.hpp,0.00% (0/12),0.00% (0/1),0.00% (0/8)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/path_state.hpp,0.00% (0/16),0.00% (0/5),0.00% (0/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/print.hpp,8.99% (17/189),12.50% (1/8),13.58% (11/81)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/private_thread_pool.hpp,100.00% (2/2),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/profiled_send.hpp,77.78% (21/27),100.00% (2/2),76.92% (10/13)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/ringbuffer.hpp,69.12% (47/68),81.82% (9/11),62.50% (25/40)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/scope_guard.hpp,75.00% (9/12),75.00% (3/4),83.33% (5/6)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/select_all.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/simple_actor_clock.hpp,38.81% (26/67),43.48% (10/23),33.33% (10/30)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/size_based_credit_controller.hpp,60.71% (17/28),50.00% (1/2),20.00% (1/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/spawn_fwd.hpp,100.00% (3/3),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/spawnable.hpp,0.00% (0/4),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/split_join.hpp,0.00% (0/5),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/stream_sink_driver_impl.hpp,33.33% (3/9),33.33% (1/3),33.33% (1/3)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/stream_sink_impl.hpp,42.86% (9/21),60.00% (3/5),27.27% (3/11)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/stream_source_driver_impl.hpp,0.00% (0/12),0.00% (0/4),0.00% (0/4)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/stream_source_impl.hpp,0.00% (0/33),0.00% (0/6),0.00% (0/20)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/stringification_inspector.hpp,9.20% (8/87),13.33% (2/15),12.50% (4/32)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/sync_request_bouncer.hpp,0.00% (0/4),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/test_actor_clock.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/tick_emitter.hpp,0.00% (0/10),0.00% (0/2),0.00% (0/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/token_based_credit_controller.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/type_id_list_builder.hpp,0.00% (0/10),0.00% (0/3),0.00% (0/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/type_list.hpp,100.00% (2/2),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/typed_actor_util.hpp,20.00% (2/10),50.00% (1/2),50.00% (1/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/unique_function.hpp,96.08% (49/51),100.00% (13/13),95.65% (22/23)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/unordered_flat_map.hpp,1.69% (1/59),5.56% (1/18),4.17% (1/24)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/variant_data.hpp,100.00% (13/13),100.00% (5/5),100.00% (7/7)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/worker_hub.hpp,0.00% (0/9),0.00% (0/3),0.00% (0/3)
src/zeek/auxil/broker/caf/libcaf_core/caf/dictionary.hpp,52.38% (55/105),46.88% (15/32),55.56% (30/54)
